DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
8/8/1970,4.46,0,0,0,16.6,0,12.8,11.1
8/9/1970,13.13,0,1.5,0,19.7,0,13,10.6
8/10/1970,8.29,0,0.2,0,19.8,0,14.7,14.5
8/11/1970,3.17,0,0,0,20,0,9.6,4.8
8/12/1970,4.96,0,3.3,0,22.7,0,15.4,13
8/13/1970,7.5,0,5.6,0,18.2,0,16.3,13.3
8/14/1970,7.96,0,0.8,0,17.2,0,10,5
8/15/1970,10.37,0,23.1,0,17.6,0,10.6,5.5
8/16/1970,20.75,0,0,0,16,0,10.4,9.7
8/17/1970,10.41,4,0,0,17.5,0,8.1,4.5
8/18/1970,1.21,4,0,0,14.8,0,9.2,5.2
8/19/1970,5.88,0,0,0,17.6,0,9.8,3.8
8/20/1970,13.5,0,1,0,18,0,11.5,8
8/21/1970,10.88,0,6.2,0,17.2,0,11.6,10.6
8/22/1970,6.34,4,0,0,17.6,0,13.4,12
8/23/1970,1.42,0,0,0,17,0,10,5.2
8/24/1970,1.75,0,0,0,20.2,0,9.8,3.9
8/25/1970,1.21,0,0,0,19.5,0,10.1,9
8/26/1970,0.37,0,0,0,15.8,0,9.6,10.6
8/27/1970,1.25,0,0,0,18.3,0,8.5,9.2
8/28/1970,1,0,0,0,18.9,0,9.6,7
8/29/1970,4.67,0,0,0,23.8,0,11.3,5.2
8/30/1970,9.42,0,0.7,0,20.2,0,12.9,7.6
8/31/1970,14.04,0,1.3,0,17.5,0,10.1,?
9/1/1970,11.38,0,4,0,18.3,0,10.2,7
9/2/1970,11.29,0,1,0,20.4,0,13,11
9/3/1970,7.17,0,0,0,15.6,0,11.2,7.5
9/4/1970,12.92,0,0,0,19.1,0,12.6,10.2
9/5/1970,10.34,0,0.1,0,19.7,0,12.3,8
9/6/1970,5.17,0,0,0,21.2,0,12.3,8
9/7/1970,5.71,0,6.8,0,19.5,0,10.8,3
9/8/1970,11.63,0,1.4,0,16.6,0,13.2,11.4
9/9/1970,22.37,0,0.8,0,16.8,0,12.5,9.5
9/10/1970,15.71,0,1.3,0,14.8,0,10.6,9
9/11/1970,8.54,0,0.2,0,15.4,0,10.4,?
9/12/1970,5.54,0,0.9,0,15,0,6.8,3.4
9/13/1970,5.58,0,2.2,0,15.4,0,5.2,1.2
9/14/1970,5.04,4,0,0,16.6,0,6,2.8
9/15/1970,5.96,0,6.1,0,15.1,0,7.2,4.3
9/16/1970,9.75,0,0.9,0,17.5,0,4.8,0.3
9/17/1970,19.08,0,5.6,0,19.2,0,10,11
9/18/1970,0.54,0,2.8,0,14.8,0,12.6,11
9/19/1970,4,0,0.2,0,18.4,0,7.8,4.8
9/20/1970,4.08,0,0,0,21.8,0,12.5,12.3
9/21/1970,3.17,0,0,0,17,0,10.8,5.6
9/22/1970,6.54,0,0.6,0,19.6,0,13.2,10.2
9/23/1970,4.54,0,0,0,19.4,0,13.7,9.5
9/24/1970,1.17,0,0,0,19.8,0,10,9.8
9/25/1970,4.5,0,10.5,0,18,0,10,5.3
9/26/1970,10.75,0,0.3,0,17.1,0,14.9,13
9/27/1970,3.13,0,1.1,0,17.6,0,9.6,4.1
9/28/1970,4.67,0,0.2,0,19,0,12,7.5
9/29/1970,13.17,0,2.3,0,17.4,0,9.8,7.3
9/30/1970,12.08,0,0.5,0,14.5,0,11.2,9
10/1/1970,17.29,4,0,0,16.6,0,11,9
10/2/1970,20.62,4,0,0,12.2,0,10.4,7.5
10/3/1970,11.75,0,0.6,0,15.1,0,8,4.8
10/4/1970,18.75,0,6.4,0,16.4,0,11.2,10.6
10/5/1970,14.88,0,0.5,0,13.8,0,9.4,7.3
10/6/1970,11.63,0,0,0,13,0,6.7,4
10/7/1970,8.25,0,0.4,0,13.4,0,5.4,2.5
10/8/1970,4.42,0,0.7,0,12.5,0,3,-1
10/9/1970,4.17,0,0,0,14.5,0,1.5,-3.2
10/10/1970,3.25,0,0,0,15.4,0,5.9,1.6
10/11/1970,3.04,0,3.3,0,15.2,0,8,0.4
10/12/1970,6.13,0,0,0,16.5,0,11.3,5.6
10/13/1970,8.12,0,0,0,18.6,0,12.5,8.1
10/14/1970,6.08,0,0,0,17.6,0,12.1,8.2
10/15/1970,6.13,0,0,0,15.2,0,8.1,3.9
10/16/1970,4.12,0,0,0,14.5,0,12.6,10
10/17/1970,5.88,0,0,0,15.6,0,8,2.5
10/18/1970,19.62,0,1,0,14.7,0,9.1,5.4
10/19/1970,18.58,0,0.7,0,11.5,0,7.9,4.7
10/20/1970,16.33,4,0,0,8.5,0,4.2,1
10/21/1970,10.96,4,0,0,9.1,0,4,-0.1
10/22/1970,6.87,0,0,0,11.2,0,6,2
10/23/1970,12.25,0,0,0,14,0,8,6.6
10/24/1970,15.87,0,0.9,0,15.4,0,10.2,11
10/25/1970,12.21,0,6.1,0,12.8,0,11.2,10.2
10/26/1970,8.54,0,6.2,0,12,0,6.4,2.5
10/27/1970,10.17,0,5.9,0,13.5,0,4.6,-2
10/28/1970,9.33,0,1,0,15.8,0,8.8,8
10/29/1970,13.17,0,0.6,0,16.5,0,9.2,8.8
10/30/1970,12.46,0,15.3,0,16.5,0,11.4,8
10/31/1970,16.25,0,0.4,0,18.9,0,10,9.2
11/1/1970,11.46,0,12,0,15.5,0,8.5,5.5
11/2/1970,13.33,0,0.5,0,14.5,0,8.5,8.1
11/3/1970,23.75,0,0.6,0,11.8,0,9.2,6.6
11/4/1970,12.92,0,0.2,0,12.5,0,7.4,4.7
11/5/1970,13.5,0,0.7,0,12,0,7.1,3.7
11/6/1970,7.33,0,28.3,0,9.5,0,5.4,1.9
11/7/1970,9.71,0,0,0,9.9,0,6.5,6.5
11/8/1970,14.42,0,2.5,0,11.7,0,1.8,-4.1
11/9/1970,15.75,0,2.3,0,11.4,0,8,5
11/10/1970,10.96,0,4.4,0,14,0,7.6,6.3
11/11/1970,11.92,0,0.7,0,9.6,0,8.5,6.8
11/12/1970,15.09,0,0.1,0,7.4,0,3,0
11/13/1970,8.75,0,0,0,6.6,0,2,-1
11/14/1970,8.25,0,0,0,6.5,1,-0.1,-6
11/15/1970,6.04,0,4.4,0,8,1,-1.1,-8.5
11/16/1970,10.75,0,0,0,8.8,1,-0.4,-2.1
11/17/1970,4.92,0,9.9,0,8.8,0,6,3
11/18/1970,8.96,0,9.8,0,8.2,1,-0.9,-6.5
11/19/1970,9.5,0,4,0,8.5,1,-0.9,0
11/20/1970,7.92,0,9.8,0,7.6,1,-1.5,-9
11/21/1970,10.21,4,0,0,6.6,0,2.5,-0.6
11/22/1970,5.79,0,13.6,0,9.5,0,1.6,-5
11/23/1970,12,0,6.8,0,14.6,0,5.5,0.3
11/24/1970,6.79,0,0.5,0,14.5,0,9.3,?
11/25/1970,11.21,0,0.7,0,14.8,0,9.2,7.9
11/26/1970,7.21,0,4.1,0,11.4,0,10,4.5
11/27/1970,9.54,0,4.3,0,13.4,0,9.1,2.5
11/28/1970,9.96,0,0.1,0,12.9,0,10.9,8.5
11/29/1970,2.21,0,3.4,0,9.1,0,6.6,1.5
11/30/1970,7.83,4,0,0,8.4,0,5.5,2.4
12/1/1970,9.33,0,0,0,9.2,0,4.4,-0.8
12/2/1970,14.75,0,0.5,0,11.8,0,5,4
12/3/1970,6.96,0,5,0,12.2,0,8.2,6.4
12/4/1970,12.5,0,0.2,0,9.4,0,5.6,0
12/5/1970,13.75,0,3.5,0,9.4,0,5.8,2
12/6/1970,17.33,0,2.1,0,8.5,0,5.6,1.2
12/7/1970,7.54,0,0,0,8,0,5.1,0
12/8/1970,3.46,0,0,0,7,1,-1,-7.8
12/9/1970,1.79,0,0.1,0,7.5,1,-3.2,-10
12/10/1970,6.58,0,0,0,7.6,1,-3,?
12/11/1970,9.21,0,0.4,0,10.4,0,6,4.5
12/12/1970,8.17,0,1.9,0,10.5,0,6.6,5.5
12/13/1970,6.79,0,0,0,7.8,0,3,-0.4
12/14/1970,2.42,0,0.7,0,9.6,1,-2.8,-10
12/15/1970,5.04,0,0,0,11.4,1,-2.6,-4.5
12/16/1970,10.96,0,0.2,0,12.2,1,-0.9,-7.1
12/17/1970,7.62,0,0.5,0,12.5,0,5.1,5
12/18/1970,9.83,0,0,0,13.1,0,7.5,5
12/19/1970,12.75,0,0.9,0,13.5,0,11.6,8.9
12/20/1970,6.13,4,0,0,7.5,0,0.1,-6.8
12/21/1970,5.83,0,0,0,5.5,0,1.2,-4.5
12/22/1970,5.96,4,0,0,6.4,0,0.1,-4.8
12/23/1970,10.13,0,1.1,0,7.7,1,-1.2,-8
12/24/1970,9.42,0,2.7,0,6.4,0,0.4,-0.5
12/25/1970,8.42,0,4.5,0,4.8,0,3.2,-0.9
12/26/1970,13.33,0,3.3,0,6.2,0,0.8,-7.2
12/27/1970,11.58,0,13,0,3.8,0,1.6,-2
12/28/1970,7.21,0,10.2,0,5.6,0,1.8,-0.5
12/29/1970,17.88,0,1.1,0,5.6,0,2,-0.8
12/30/1970,13.79,0,0,0,4.3,0,4,1.5
12/31/1970,4.83,0,0.5,0,2,1,-1.9,-8.5
1/1/1971,4.63,0,0,0,3,4,?,-9
1/2/1971,5.83,0,0,0,4.5,4,?,-0.6
1/3/1971,2.5,0,0,0,1.8,4,?,-4
1/4/1971,7.12,0,0.5,0,5.8,4,?,-11
1/5/1971,17.96,0,3.4,0,9.4,4,?,2.6
1/6/1971,11.63,0,0.3,0,13.4,4,?,0.1
1/7/1971,19.21,0,0,0,12.6,4,?,10.1
1/8/1971,14.62,0,0.7,0,14.1,4,?,2
1/9/1971,20.3,0,0.1,0,14,4,?,8.4
1/10/1971,17.96,4,0,0,16.8,4,?,8.1
1/11/1971,11.04,0,0,0,10.4,4,?,1.5
1/12/1971,3.88,4,0,0,10.4,4,?,-3.5
1/13/1971,6.87,0,0.2,0,9.4,4,?,6
1/14/1971,4.17,0,0,0,9.8,4,?,4.8
1/15/1971,2,0,1.1,0,8.4,4,?,1
1/16/1971,4.33,0,0.3,0,10.5,4,?,-3
1/17/1971,12.42,0,2.5,0,11.6,4,?,-2.2
1/18/1971,14.46,0,0.4,0,11.8,4,?,0.6
1/19/1971,15.96,0,1.1,0,8.5,4,?,3
1/20/1971,12.62,0,18,0,8,4,?,-3.2
1/21/1971,5.58,0,0.4,0,8.5,4,?,-1.6
1/22/1971,10,0,0.3,0,10.5,4,?,-3.5
1/23/1971,13,0,4.3,0,9,4,?,-0.5
1/24/1971,21.17,0,0.4,0,10.2,4,?,0.3
1/25/1971,11.71,0,0.5,0,10.2,4,?,4.1
1/26/1971,6.13,0,0,0,8.3,4,?,-6
1/27/1971,5.83,0,2.2,0,8.2,4,?,-7
1/28/1971,8.38,0,0.1,0,4.7,4,?,-0.5
1/29/1971,7.08,0,0,0,6.6,4,?,-0.3
1/30/1971,7.04,0,0.1,0,3.2,4,?,-12.3
1/31/1971,13.79,0,0,0,4.4,4,?,-5
2/1/1971,8.21,0,0,0,4.8,1,-0.8,-5
2/2/1971,11.67,0,0.3,0,8.8,1,-4,-11
2/3/1971,10.92,4,0,0,9.6,1,-0.8,?
2/4/1971,3.5,4,0,0,8.2,0,6.5,5.5
2/5/1971,4.96,0,0,0,8.6,0,7,5.2
2/6/1971,2.83,0,0,0,6.6,0,4.8,3.5
2/7/1971,7.08,0,0,0,7.5,0,5.4,4.6
2/8/1971,6.79,0,0,0,8.8,0,1.6,-4.4
2/9/1971,8.67,0,0,0,8.9,0,6.2,0.4
2/10/1971,5.71,0,0.4,0,9.4,0,6.1,1.2
2/11/1971,5,0,2.6,0,9,0,5.2,3.6
2/12/1971,21.71,0,5,0,11.1,0,5.4,3.6
2/13/1971,19.62,0,0.5,0,6.5,0,3,0.9
2/14/1971,18.5,0,1.1,0,7.5,0,1.9,-0.5
2/15/1971,9.54,0,4.9,0,4.1,0,0,-3.2
2/16/1971,11.96,0,0.7,0,7.8,1,-2.4,-10.8
2/17/1971,13.21,0,4.2,0,9.9,0,2,-3.6
2/18/1971,11.71,0,0,0,9.8,0,4.3,0.9
2/19/1971,5.91,0,1.8,0,11.4,0,2.1,-3.1
2/20/1971,17.04,0,0.7,0,11.6,0,4.5,2.1
2/21/1971,12.08,0,0.2,0,10.1,0,4.6,0.6
2/22/1971,6.25,4,0,0,10.8,1,-1,-8.2
2/23/1971,6.58,4,0,0,10,0,2.2,-5
2/24/1971,3.17,4,0,0,11.3,0,4.2,-1.5
2/25/1971,2.33,4,0,0,8.6,0,5.2,3.6
2/26/1971,2.54,0,5,0,10.4,0,3.2,-4.5
2/27/1971,2.62,0,2.9,0,8.8,0,6.5,5.4
2/28/1971,3.04,0,4.5,0,9,0,7,3.5
3/1/1971,6.71,0,4.7,0,9.2,0,7,5.5
3/2/1971,7.87,0,0,0,9.7,0,1.2,-4.5
3/3/1971,6.38,0,0,0,9.5,0,1.2,-2.8
3/4/1971,8.25,0,0,0,6.4,0,3,-0.5
3/5/1971,8.58,0,0.1,0,7,0,0.4,-3
3/6/1971,6.87,0,0,0,6.8,0,2,1
3/7/1971,3.42,0,0,0,7.7,0,1.5,-2.5
3/8/1971,2.25,0,0,0,8,0,1.3,-1.2
3/9/1971,6.71,0,0,0,11.2,0,3.4,4.1
3/10/1971,7,0,0.3,0,11.7,0,0,-4.2
3/11/1971,8.92,0,0,0,12,0,4.9,4.7
3/12/1971,13.29,0,0,0,12.5,0,6,4.1
3/13/1971,4.71,0,4.4,0,8.7,0,6,4
3/14/1971,3.25,0,0.1,0,9.1,0,1.4,0.4
3/15/1971,4.33,0,0.1,0,7.4,1,-1.3,-5.2
3/16/1971,8.21,0,0.2,0,8.5,1,-2.6,-7
3/17/1971,11.21,0,14.6,0,6.6,0,2.4,-0.4
3/18/1971,23.25,0,38,0,5.6,0,3.5,3.6
3/19/1971,24.25,0,4,0,4.8,0,3,2
3/20/1971,19.08,0,0.2,0,5.8,0,3,1.8
3/21/1971,12.12,0,0,0,8.2,0,0.6,-2
3/22/1971,5.96,0,0,0,8,0,1.9,-2
3/23/1971,12.21,0,0.4,0,11.5,0,4.5,2
3/24/1971,15.92,0,3,0,13,0,8,7
3/25/1971,14.83,0,1.4,0,11.1,0,3.8,1.5
3/26/1971,10.92,0,0,0,8.6,0,3.4,1
3/27/1971,5.79,0,0.1,0,10.6,0,1.3,-3
3/28/1971,9.96,0,0.5,0,13,0,5.6,?
3/29/1971,3.21,0,0.4,0,10.8,0,7.5,6.9
3/30/1971,2.04,0,0.4,0,9.6,0,7,4
3/31/1971,3.42,0,0,0,10,0,6.3,4.5
4/1/1971,9.29,0,0.4,0,10.3,0,6,3.6
4/2/1971,14.79,0,0.7,0,8,0,6,4.5
4/3/1971,12.96,0,0,0,8.6,0,4,2
4/4/1971,8.25,0,0,0,8.2,0,3.9,0.6
4/5/1971,1.46,0,3.6,0,8.6,0,5.7,5
4/6/1971,1.42,4,0,0,10.5,0,3.4,-0.8
4/7/1971,2.92,4,0,0,10.1,0,2.6,-2
4/8/1971,6.63,0,0,0,10,0,1.6,-3
4/9/1971,5.17,4,0,0,11,0,5.4,0.6
4/10/1971,4.33,4,0,0,11,0,1.5,-3.5
4/11/1971,1.42,0,0,0,14,0,4,-4.5
4/12/1971,5.79,0,0,0,13.4,0,1.7,-2.4
4/13/1971,5.63,0,0,0,12.8,0,7.2,3
4/14/1971,2.13,0,0,0,12.7,0,7.3,-0.5
4/15/1971,2.29,0,0.5,0,15.5,0,8.1,3.2
4/16/1971,12,0,2.2,0,11,0,7,4.5
4/17/1971,13.75,0,0,0,11.9,0,0.3,-5
4/18/1971,15.83,0,0,0,15,0,6.7,7.5
4/19/1971,6.38,0,0.4,0,15,0,9.4,7.6
4/20/1971,3.88,0,0.8,0,11.7,0,7,3.2
4/21/1971,7.5,0,13.3,0,16.2,0,8,2.5
4/22/1971,1.5,0,7.3,0,12.4,0,9.2,8.4
4/23/1971,11.25,1,14.7,0,7.4,0,6.2,6
4/24/1971,12.62,1,4.8,0,8.8,0,5.6,4.6
4/25/1971,8.46,0,0,0,10.1,0,0.9,-5.3
4/26/1971,11.21,0,0,0,9.5,0,4.1,4.8
4/27/1971,3.83,0,0,0,10.6,0,1.4,-5
4/28/1971,2.37,0,0,0,12.4,1,-0.8,-7
4/29/1971,2.75,4,0,0,10.3,0,7.2,4
4/30/1971,2.83,4,0,0,10.6,0,6.2,3
5/1/1971,1.42,0,0,0,13,0,0.1,-4.5
5/2/1971,3.5,0,0,0,15.6,0,0.5,-4
5/3/1971,4.33,0,0,0,15.7,0,3.6,-1.3
5/4/1971,5.41,0,0,0,14.8,0,1.5,-3.5
5/5/1971,7.21,0,0.6,0,16.5,0,2.3,-2
5/6/1971,6.54,0,4.1,0,14.2,0,10.3,7.2
5/7/1971,8.63,0,0.4,0,15.6,0,9.6,5.5
5/8/1971,7.87,0,0,0,16.8,0,6.6,1
5/9/1971,11.46,0,0.5,0,16.7,0,10.5,7.8
5/10/1971,10.04,0,0,0,20.5,0,10.8,9.4
5/11/1971,1.63,4,0,0,14.8,0,7.5,2.2
5/12/1971,5.17,0,0,0,16.1,0,5.7,0.1
5/13/1971,7.17,0,0,0,15.4,0,9.7,5
5/14/1971,4.42,0,1.4,0,16.5,0,9,4
5/15/1971,11.12,0,0,0,12.9,0,7.7,5.4
5/16/1971,9.46,0,1.5,0,13,0,5,1.4
5/17/1971,7.38,0,1.5,0,14.7,0,4.2,-1.8
5/18/1971,4.25,4,0,0,16,0,5.4,1
5/19/1971,1.54,0,0,0,14.8,0,4.5,-0.5
5/20/1971,1.21,4,0,0,14.2,0,10.4,9.4
5/21/1971,3.46,0,0,0,14.6,0,4.4,-0.2
5/22/1971,3,0,11.2,0,12.5,0,6.6,1.8
5/23/1971,4.67,0,2.6,0,11.7,0,8.8,8.2
5/24/1971,2.54,0,0,0,16,0,8.4,?
5/25/1971,7.04,0,0,0,14.6,0,10.3,9.5
5/26/1971,7.46,0,1,0,16.2,0,4.4,-1
5/27/1971,10.63,0,0.2,0,14.3,0,4.5,1.4
5/28/1971,8.5,0,0.4,0,13.5,0,5.3,2
5/29/1971,6.17,0,4,0,13.5,0,4.4,-0.9
5/30/1971,4.88,4,0,0,15.5,0,10.5,9
5/31/1971,4.04,4,0,0,16.5,0,9.4,5.9
6/1/1971,6.42,4,0,0,15.8,0,7.1,1.7
6/2/1971,6.13,0,0,0,20.2,0,10,8
6/3/1971,8.63,0,0.2,0,17,0,10.7,6
6/4/1971,9.96,0,0,0,16,0,10.8,9
6/5/1971,7.75,0,0,0,14.3,0,10.7,7.3
6/6/1971,4.71,0,1.2,0,14.2,0,10.9,8.6
6/7/1971,4,0,0.5,0,13.6,0,10.6,9.5
6/8/1971,4.38,0,4.2,0,13.8,0,10.1,7.6
6/9/1971,10.13,0,0.8,0,13.2,0,9,7.8
6/10/1971,8.29,4,0,0,14.8,0,9,8
6/11/1971,9.54,0,23.3,0,14,0,9.2,5.5
6/12/1971,4.5,0,0.2,0,13.8,0,9.2,9
6/13/1971,3.88,0,0.1,0,15,0,6.2,1.5
6/14/1971,9.67,4,0,0,14,0,7.6,1.6
6/15/1971,8.04,0,0.7,0,14.4,0,4,0.1
6/16/1971,9.75,0,0.3,0,16,0,4.5,4.5
6/17/1971,6.21,0,9.8,0,16.2,0,5.2,1
6/18/1971,7.96,1,11.8,0,15.5,0,9.2,6.3
6/19/1971,7.41,1,6.3,0,14.5,0,11,11.2
6/20/1971,11.25,0,1.2,0,17.5,0,10.5,9
6/21/1971,9.83,0,2.2,0,17.2,0,10.5,9
6/22/1971,6.04,0,0,0,18.3,0,8.5,4.7
6/23/1971,3.83,0,0,0,17.4,0,12,10.5
6/24/1971,5.79,0,0.5,0,19.5,0,9.3,6.2
6/25/1971,6.71,0,2.4,0,20.7,0,13.6,13
6/26/1971,12.92,0,2.2,0,17.1,0,12.2,10
6/27/1971,10.21,0,3,0,16.5,0,8.2,6.1
6/28/1971,6.75,4,0,0,18.3,0,7.9,6
6/29/1971,3.79,0,0,0,19.4,0,10,6.2
6/30/1971,3.71,0,0.5,0,20.4,0,13.5,12.2
7/1/1971,7.29,4,0,0,20.4,0,13.5,?
7/2/1971,3.37,4,0,0,22.4,0,15,12.8
7/3/1971,5.17,0,6.1,0,23.8,0,14.1,12.2
7/4/1971,2.37,0,3,0,20.4,0,15,14.2
7/5/1971,3.88,0,0,0,19.2,0,10,7
7/6/1971,3.63,0,0,0,21,0,11,8.2
7/7/1971,5.09,0,0,0,23.6,0,9.6,6.9
7/8/1971,6.54,0,0.1,0,24.7,0,14.4,10.5
7/9/1971,6.21,0,0,0,20,0,11.8,11.2
7/10/1971,3.83,0,0,0,21.2,0,7.5,8.5
7/11/1971,8.29,0,0,0,24.6,0,13.2,9
7/12/1971,9.46,0,0,0,18.7,0,11.5,10.6
7/13/1971,4.83,0,0,0,18.9,0,7,3
7/14/1971,8.04,0,0,0,18.7,0,11.8,11
7/15/1971,12.67,0,0,0,22.5,0,12.7,12.9
7/16/1971,8.5,0,0,0,17.1,0,11.1,10.3
7/17/1971,6.5,0,0,0,17.9,0,5.6,1.5
7/18/1971,4.79,0,0,0,18.4,0,9.5,5
7/19/1971,7.38,0,0,0,19,0,9.5,9.1
7/20/1971,4.58,0,0,0,20,0,9.1,5.9
7/21/1971,4.5,0,0,0,21,0,13.4,11.5
7/22/1971,7.25,0,0.5,0,18.2,0,13.5,10
7/23/1971,7.17,0,18.2,0,18.2,0,14.2,13
7/24/1971,7.5,0,12.2,0,19,0,14,14
7/25/1971,8.71,0,7.8,0,21.4,0,14.2,13
7/26/1971,3,0,8.4,0,20,0,14.8,13.2
7/27/1971,2.92,0,0.8,0,18.5,0,13.9,11.1
7/28/1971,4.67,0,0,0,20,0,11,7.2
7/29/1971,3.63,0,0,0,22.5,0,12.6,9
7/30/1971,5.58,0,13.5,0,22,0,11.5,6.8
7/31/1971,7.96,0,3.7,0,19,0,13.9,11.1
8/1/1971,6.25,0,2.9,0,17.1,0,12,7
8/2/1971,7.67,0,0.3,0,21.7,0,10.2,5.5
8/3/1971,9.59,0,1.7,0,18,0,14.7,13.4
8/4/1971,6.92,0,2.7,0,21.3,0,14.6,13.6
8/5/1971,5.37,0,5.1,0,20.6,0,13,11.5
8/6/1971,7.67,0,0.7,0,16.5,0,12.5,11.9
8/7/1971,7.67,0,0,0,17.4,0,8.5,6
8/8/1971,12.25,0,0,0,20.9,0,13.8,13
8/9/1971,8.17,0,2.8,0,19.5,0,14.5,14
8/10/1971,7.58,4,0,0,17.6,0,12.5,12.1
8/11/1971,6.17,0,5.9,0,18.6,0,12.1,11.2
8/12/1971,6.29,0,3.8,0,17.4,0,13.4,12.5
8/13/1971,5.79,0,8,0,18.1,0,13.5,13.2
8/14/1971,13.08,0,9.3,0,14.2,0,11.6,11.6
8/15/1971,5.63,0,0,0,17.4,0,8,5.1
8/16/1971,4.5,0,0,0,17.6,0,6.7,2.5
8/17/1971,4.21,0,0,0,17.5,0,6.5,2.1
8/18/1971,9.42,0,0,0,17.5,0,8.5,4.1
8/19/1971,5.96,0,0,0,18,0,12.7,8
8/20/1971,7.08,0,0,0,22,0,10.8,7
8/21/1971,4.71,0,0,0,21.5,0,10.7,5.6
8/22/1971,5.41,0,0,0,17.2,0,11.4,7.5
8/23/1971,3.5,0,0.2,0,16,0,14.3,14.6
8/24/1971,1.46,0,0,0,18.4,0,13.9,13.4
8/25/1971,2.79,0,0,0,18.4,0,12.5,12.9
8/26/1971,6.46,0,0.5,0,19.2,0,10.2,5
8/27/1971,11.29,4,0,0,19,0,8.7,6.4
8/28/1971,10.79,0,8.8,0,19.1,0,14,14
8/29/1971,11.04,0,0.2,0,18.9,0,14.6,14
8/30/1971,11.58,0,4.4,0,17.8,0,11.2,9.4
8/31/1971,14.67,4,0,0,20.4,0,13,11.2
9/1/1971,13.25,4,0,0,18.8,0,13.4,11.2
9/2/1971,12.04,0,2.8,0,20,0,9.1,?
9/3/1971,2.83,0,3.9,0,15.2,0,12.7,11.8
9/4/1971,4.63,4,0,0,19,0,11.4,9.5
9/5/1971,5.04,0,0,0,18.4,0,4.2,3
9/6/1971,6.83,0,0,0,22.4,0,6.4,6.5
9/7/1971,6.71,0,0,0,20.5,0,10.6,5.6
9/8/1971,5.46,0,0,0,20.7,0,11.5,6.6
9/9/1971,6.08,0,0,0,20.6,0,9.5,4.1
9/10/1971,8.96,0,0,0,17.8,0,14,11.5
9/11/1971,8.21,0,0,0,17,0,14.3,12.5
9/12/1971,1.67,0,0,0,18.5,0,7,4
9/13/1971,2.54,0,0,0,21.5,0,10.4,6.8
9/14/1971,4.25,0,0,0,20.9,0,10.4,8
9/15/1971,3.92,0,0,0,21.4,0,14.3,12
9/16/1971,3.67,0,0,0,20,0,9.6,5.5
9/17/1971,7.33,0,0,0,19.3,0,15,12.3
9/18/1971,1.58,0,0,0,19,0,8.6,4.6
9/19/1971,6.96,0,0,0,18.7,0,8,2.7
9/20/1971,5.13,0,0,0,19.8,0,11.8,8.4
9/21/1971,2.83,0,0,0,20.4,0,14.5,13.8
9/22/1971,2,4,0,0,19.4,0,10,5.2
9/23/1971,6,4,0,0,17.3,0,12.4,11
9/24/1971,6.17,0,0.1,0,14.6,0,10.9,9
9/25/1971,6.54,0,3.1,0,15.7,0,5.6,1
9/26/1971,8.71,0,9.7,0,17.8,0,10,8.6
9/27/1971,8.38,0,0,0,16.6,0,7,4.5
9/28/1971,4.17,0,5.7,0,16.7,0,5,2.5
9/29/1971,10.79,0,0.2,0,19.4,0,7.5,?
9/30/1971,7.41,0,0,0,22.7,0,15.2,13.9
10/1/1971,5.71,0,0,0,22,0,12.9,9
10/2/1971,4.79,0,0.9,0,19,0,13.6,9.5
10/3/1971,2.92,0,0,0,19,0,12,8
10/4/1971,5.17,0,0,0,17.1,0,12.4,9.5
10/5/1971,7.04,0,0,0,18.3,0,14.4,11.4
10/6/1971,10.79,0,0.1,0,20.4,0,11.9,8.4
10/7/1971,8.67,0,2,0,20.1,0,16,14.5
10/8/1971,9.75,0,0.5,0,16.4,0,13,11
10/9/1971,9.92,0,0,0,17.1,0,12,10.6
10/10/1971,16.92,0,5.3,0,19,0,12.5,10.5
10/11/1971,8.33,4,0,0,18.6,0,13,12
10/12/1971,7.33,0,2.1,0,11.3,0,8,5
10/13/1971,12.46,0,2.2,0,9.8,0,7.8,5.5
10/14/1971,6.38,0,0.1,0,13.4,0,2.3,-2.5
10/15/1971,11.92,0,0.1,0,14.7,0,3.7,?
10/16/1971,6.42,0,2.1,0,16.8,0,10.5,7.2
10/17/1971,17,0,5.3,0,14.2,0,10.3,5.1
10/18/1971,16.62,0,12.4,0,14.7,0,9.6,7.1
10/19/1971,17.08,0,0.1,0,13.7,0,9.6,7.9
10/20/1971,14.21,0,0.1,0,14.9,0,7.8,4.8
10/21/1971,16.79,0,0,0,17.2,0,7,2.5
10/22/1971,14.46,0,0,0,21.8,0,14.8,12.6
10/23/1971,6.71,0,0.1,0,18,0,9.5,4
10/24/1971,8.04,0,0,0,14.4,0,8,4
10/25/1971,7.12,0,0,0,13.4,0,1.4,-2.8
10/26/1971,10.46,0,0,0,13.5,0,4.5,?
10/27/1971,10.67,0,0,0,12.1,0,10.5,6.6
10/28/1971,13.75,0,0.2,0,13.9,0,8.8,2.5
10/29/1971,7.92,0,0,0,14.2,0,8.9,5
10/30/1971,10.71,0,1.4,0,14.3,0,9,2.5
10/31/1971,6.21,0,0,0,16.5,0,4.4,0.9
11/1/1971,9.79,4,0,0,16.6,0,11.1,9.3
11/2/1971,14.96,0,1.3,0,17,0,13.6,10.6
11/3/1971,9,4,0,0,16.3,0,9.6,8.8
11/4/1971,15.12,0,8.1,0,16.4,0,11.2,8.5
11/5/1971,11.96,0,0,0,11.2,0,8.5,7.8
